Sr. No.	News Items	Label
3863	"COVID-19 ????? ?? ??????? ???????? ???? ?? ?????? ?? ?????? ???? ???? ???? ????? ?? ????"	TRUE
3864	?????? ???????? 2020: ???? ???????? ?? COVID-19 ????? ?? ????? ?? ???? ???? ???? ?? ??? ???? ????	TRUE
3865	?? ??? ?? ??????: ????? ?????? ?? ???? ??? ?? 15 ??? ??? ???? ??????? ?? ???? ?? ?????? ?????	TRUE
3866	"?????? ??? ???? ????? ?????? ?? ????? ??? ??? ??? ?? ???? ????? ????? ?? ?????"	TRUE
3867	???? ??? ?? ???? ?? ????????? ????? ?? '??? ?????' ?????? ?? ??? ???? ?? ??? ???? ?? ??? ??????? ?? ??? ?? ??? ?? '???? ???'	TRUE
3868	?? ?? ???? ???????? ???????? ???? ??? ??? ???? ??????? ?? ???? ??? ????? ?? ????? ???	TRUE
3869	????? ?? ???? ?? ?? ?? ?? ??? ?? ???? ???????? ????? ???? ???? ?? ??? ??? ????? ???? ???? ????	TRUE
3870	?? ???? ?? ??? ?????? ????? ?????? ?? ??????? ?? ?????? ??? ???	TRUE
3871	??? ???: 72 ?????? ??? 3 ?????? ?? ??? ??? ?????? ????	TRUE
3872	????? ????? ?? ???????? ????? ???? ??????? ?? 12 ?????? ?? ??? 120 ????????? ????? ?????	TRUE
3873	???????? ?? ????? ?? ?? ????? ????? ???????? ??? ?? ????? ???: ??? ???? ????	TRUE
3874	??????? 2020: ???? ?? ?? ??? ???? ????? ???? ?? ?????? ?? ????? ?? ??? ?? ??? ????? ????	TRUE
3875	"????? ??????? ????? ??????? ??? ???? ???? ?? ?????? 1.25 ???? ???? ???"	TRUE
3876	?? ?? ?? ?? ?????-???? ???? ?? ?? ???????? ?? ?? ?? ???? ????? ?? ?????	TRUE
3877	"?????? ?? ?????? ???? ???? ????? ??????? ??????? ?? 2021 ?? 8,575 ???? ???? ??? ???? ???? ?? ?????? ??"	TRUE
3878	"??? ?? ???? ????? ?????? ?? ??????? ????????? ????? ????? '??? ?? ?????' ??????? ?? ??? ?? ??? ????"	TRUE
3879	???? ?? ?? ?? COVID-19 ?????? ??? ???? ???? ?? ????? ??? ???	TRUE
3880	???? ?????? ?????? 2020: ?? ?? ??-?? ?? ??-??????? ?? ??? ?? ????? ?? ????? ?? ??? ??? ?? ???? ????? ????	TRUE
3881	"???? ??? ???????? ????? ??? ?? ??? ??? ???? ????? ??? ?????? ?? ?????"	TRUE
3882	?? ??? ???? ?? ???? ??? ???????? ???? ?? 68??? ?????? ?? ???????? ???	TRUE
3883	"????????? ????? ?? 5G? AI ????? ?? ?????????????? ?????? ?? ???? ??? ???"	TRUE
3884	"????? 5.0 ????? ?????? ?????? ?? ????? ???? ?? ????? ?? ??? ??: ????? ?? ????? ??? ???? ????? ???"	TRUE
3885	?????: ??????? ????? ?? 16 ?????? ??? ??? ???? ????? ?? ???? ????	TRUE
3886	????????: ?????? ??? ?????? ???? ?? ??????? ???? ???? ????? ???	TRUE
3887	??? ???: ?? ??? ???? ???? ???? ?? ????? ???? ?? 20 ??? ??? ??? ???? ?? ????	TRUE
3888	???? ?????? ?????? 2020: ??????? ?? ????????? ?? ????? 20 ????? ?? ??? ????? ??? ???? ???	TRUE
3889	"????? ???? ???? ?? ??? ??????? ?? ????? ??? ????? ??? ?? ??????? ?????"	TRUE
3890	"COVID-19 ?? ??????? ???????? ?????? ???????? ?? ????? ????? ??? 85.17 ???? ??? ???? ???"	TRUE
3891	?????? ???: ???? ?? ??? ?? ??? ??? ?? ?? ????? ??? ???? ?? ??? 10 ?? ?? ?????	TRUE
3892	"?? ?? ??? ?????? ?? ??? ???????: ???? ???? ?? 5,905 ??????? ??? ???? ????? ???"	TRUE
3893	"????: 2000 ??? 2020 ?? ??????? ??????? ?????? ?????? ??? 139 ???? ????? ???? ?? ?? ??? ??? ????? ???? ?? ????? ??"	TRUE
3894	????: ????? 2020 ??? ????? ???? ???? ??????? ????? ?? ?????	TRUE
3895	????? ???? ?? 55 ????? ?? ??? ?????: ??? ?? ?? ?? 4 ?? 5 ????? ?? ????? ?? ???? ?? ???? ?? ?? ?? ?? 3 ????? ?? ????? ?? ???? ??	TRUE
3896	???????? ????? ?? ????? ????? ????? ???????? ???? ?? ???? ???? ????? ?? 10 ??? ????? ????	TRUE
3897	??????? ????? ?? ????? 2018-19 ??? ???? ??????? ?? ????? ??? ????? ????	TRUE
3898	"6 ??? ???? NOTA ??? ???? ??? ???? ????? ????? ?? ??? ????? NOTA ???? ???? ????"	TRUE
3899	2019 ?? ???????? ?????? ???????? ??? ???? ???? ??? ??? ???? ???	TRUE
3900	?? ?? ??? ??? ?????? ??????? ?? ???? ??? ??? ????? ?? ??????? ??? ????? ????	TRUE
3901	?? ?? ?? ??? ??????? ????? ?? ????? ???? ?? ????? ????? ?? ??? ??????? ???? ???? ??????? ?? ??????? ??? ???????	TRUE
3902	"ÔOne Nation, One Election Õ ?? ??? ??? ???? ???? ??? ?? ??????? ???? ??????? ??????? ?? ???? ?????? ?? ??? ??? ???"	TRUE
3903	"?? ??? ??????? ????? ?? ?????? ??? ??? ???? ??? 4715 ???? ???? ?? ??? ??? ???? ?? ????"	TRUE
3904	[?????????] ??????? ????? ?? ?????	TRUE
3905	"???? ?? ?? 2019 ???? '????? ?????' ??? NOTA ?? ??? ????? ??? ????"	TRUE
3906	2019 ??? ???? ????????: ???? ??? ???? ????? ?? ??? ?? ?? ????? ???	TRUE
3907	[?????] ?? ?? ????? ?? ???? ???? ???? ???	TRUE
3908	? ??? ???? ??? ????? 2019 ??? ????? ??? ??????? ????? ?? ??? 3622 ???? ???	TRUE
3909	???? ?? ?? ??? ??? ????? ???????? ?? ??????? ?? ?????? ??? ???? ?? ??????? ???? ???? ???	TRUE
3910	?? ???? ????? ?? ??? ??? ???? ?? ????? ??? ????? ???? ???? ?????	TRUE
3911	???????? ?? ??? ???????? ?? ??????? ?? ?????? ???? ????? ???? ???	TRUE
3912	?? ?? ?? ?? 2014 ?? ????? ?? ????? ?? ???? ?????: ????? ????? -1	TRUE
3913	????? ??? ????? ??? ???? ????? ??????? ?? ??? ??? ????	TRUE
3914	?? ?????? ?? 480 ????????? ?? ?????? ????	TRUE
3915	1% ?? ?? NRIs ???? ???? ?????? ???? 90% ?? ????? ?????? ?? ?????? ????	TRUE
3916	2014 ??????? 2019: ?????? ????? ???? ????? ?? ???? ?????? ?? ????? ?? ???? ??	TRUE
3917	2017-18 ??? ???? ??????? ?? ????? ?? 50 ???? ?? ????? ??????? ????? ??	TRUE
3918	??? ???? ???????? ??? '???? ?????????' ?? ????? ??? ?????	TRUE
3919	??? ???? ???????? ?? ?????? ?? ??? ??? ??? ??? ??? ???	TRUE
3920	????? ????? ??? ???? ??? ?? ????? ??????	TRUE
3921	???? ????? ?? ?? NOTA ?? ????? ?? ?? ??? ???	TRUE
3922	"????? 10 ????? ??? ????? ??????? ?? ????? ??? ?? ??? ?????? 2000 ?? ????? ?? ???"	TRUE
3923	???????? ????? ?? ???? ??? ????? ????? ?? 50% ?? ????? ???? ????	TRUE
3924	[?????? ?????] ???????? ?? ????? ???? ??? ???? ???? ???? ??? ?? ????? ??? ???	TRUE
3925	??? ??? ???????? ?? ????? ?? ?? ?????	TRUE
3926	??? ????? ??? ??????? ????? ???? ?????? ???? ???? ?????? ??? ?? ??? ?? ???? ?? ???? ???? ?? ?? ??? ???? ???	TRUE
3927	??? ???? NOTA ?? ????? ?? ??? ???? ??? 1	TRUE
3928	??????? ??? ???? ??? ????? ?? ????? Ð ?????? ?? ??? ?????? ????????? ?? ??? ??? ????	TRUE
3929	????? ?? ????: ??? ??? ??? ???? ?? ?? ?? ???? ?? ?? ??? ?? ???? ??? 6 ????? ?? ??? ????	TRUE
3930	2018 ?? ?????? ???????? ?? NOTA ?????	TRUE
3931	????? ???? ?? ????? ?? ?????? (???? 2018)	TRUE
3932	[????? ???? ???? ?????] ??????? ????? ??? ?? ?? ?????	TRUE
3933	"????? ??? ?????? ????? ?? ?????? ????? ?? ??????? ???? ??????? ?? ???? ????"	TRUE
3934	????????? ???? ???? ?????	TRUE
3935	????? ???? ???????? ?? ?????	TRUE
3936	?????? ????? ?? ????? ??????? ??? ??? ?? ?? ????? ?? ???? ????? ????	TRUE
3937	20 ????? ???????? ?? ??? ??????? ????? ?? RS ???????? ??? NOTA ?? ?????? ?? ??? ???	TRUE
3938	?????? ???????? ??? ????? ???? ?? ?? ?? ?? ?? ?? ????? ??? ???? ??? ???	TRUE
3939	???? ??? ?? ?????? ?? ??? ??? ??? ?????	TRUE
3940	???????? ?? ??? ?? ?????? ?? ??? ??? ??? ?????	TRUE
3941	???? ? ????? ??? ??? ?????? ??? ????? ?? ???? ?? ?? ?? ??? ???	TRUE
3942	??? ?? ????? ??? ???? ????????? ??? ????????? ???????? ??? ??? ???? ?? ??? ???? ???? 	TRUE
3943	??? ???? ??? ??? ??????? ????? 3 ???? ?? ??? ?? ????? ?? ???? ?????	TRUE
3944	2011 ??? 2016 ??? ?????? ??? ???	TRUE
3945	??? ???? ??????? ??? NOTA ?? ??? ????	TRUE
3946	?? 69 ????? ??? ???? ?? ???????? ?? ???? ?? ????? ?? ???? ????	TRUE
3947	??????? ????? ???? ?? ????? ?????? Ð ????? ?? ?? ?? ????? ?? ???? ??? ?? ??? ??? ?? ??? ?? (??? ??? ??? ?? ??? ??? ?????? ??)	TRUE
3948	??????? ??? ????? ??? ????? (????? ?????) ?? ????? ?? ?????? ?? ??? ??? ???? ???	TRUE
3949	???? ?? 21 ????? ??? NOTA ?? ???? ??? ?? ????? ?? ????? ???	TRUE
3950	?????? ????? ?? ????? ???? ?? ??? ?? ??? ???? ??? ?? ??? ????? ????? ?? ???? ?? ????	TRUE
3951	???? ???? ??? ?? ?? ????? ?? ???? ??? ???? ????? ???? ?? ??? ?? ?? ??? ???? ??? ?? ??? ???? ??? ???? ???	TRUE
3952	????? ????? ??????? ?? ??????? ??????? ???? ?? ???? ?? ???? ?? ??? ?????	TRUE
3953	???????? ??? ????? ??????? ?? ????? ????? ?? ????? ???? ?? ??? ??? ???	TRUE
3954	?????? ??? AAP ?? ?????? ??? Ð ???? ?????? ???????? 2015 ?? ????? ?? ?????	TRUE
3955	"???? ?????? ?? ???? ??????: ?? ?? ?? ?? ?????? ?? ???? ???? ?? ???? ????? ?? ???? ?????? ?? ????? ?? ???? ???? ?? ????? ??? ????? ??? ??? ????"	TRUE
3956	????? ?? ?? ??? ?????? ?? ???? ?????? ???? ??? ???	TRUE
3957	????? 20 ?????? ?? 30 ????? ?? 392 ??????? ?????? ?????? ????? ???	TRUE
3958	"CPCB ?? NGT ?? ????? ?? PWM ?????? ?? ???? ??? ????? ?????? ?? ??? ???? ?? ??? ???? ???? ??? ???"	TRUE
3959	"??? ????? ??? ??? ??? ????? ?? ????? ?? ???? ??? ???? ???? ??????"	TRUE
3960	?????? ???? ??? ?? ????? 19 ?????? ?? ????? ??? ??? ??: ????? ??? ??	TRUE
3961	?????? ????? ??? ?????? ????? ?? ??????? ???? ?? ????? ????? ????? ?? ???? ????? ????? ??? ?????	TRUE
3962	????? ???? ?? ???????? 9 ????? ?? 11 ???? ??????? ?? ??? ???? ???	TRUE
3963	????? ??? ?????? ?????? ???? ??? ????? ?? ??? ?? ?????? ?? ???: ????? ???? ?????	TRUE
3964	"????? ?? 14 ?? ???? ???? ???? ?? ???? ???? ???? ???? ???? ???????? ??? ?? ????"	TRUE
3965	?? ???? ?? ?????: ?? ??? ?? ?? ??? ??? ????? ?????? ?? ?????? ??? ????	TRUE
3966	?????: ?? ?? ?? ??????? ???? ?????? ?? ???? ??????? ???? ????	TRUE
3967	?????? ?? ?????? ?????? ?? ???? ???? ?? ????? ???? ???? ????? 2 ????? ??	TRUE
3968	????: 3 ??? ??????? ?? ??? ??? ?? ???? ???? ???? ?? ?????? ??????	TRUE
3969	PM ???? ???? ???? ?? ????? ?? ????? ?? ???? ???? ??: ????? ??? ?????	TRUE
3970	"?? ??? ?? ?? ??? ?? ?? ??? ?? ??? ?? ?? ??? ???? ?? ??????? ??? ?? ??? ???? ????? ???? ?? ????? ???"	TRUE
3971	"?????? ???? ???? ??????: ??????? ???? 4 ?? ???? ????? ?? ????? ???? ??? ???? ?? ???? ?? ?? ?? ?????? ?? ???? ????? ???"	TRUE
3972	"??????? ????? ?? ????? ??????? ??? ???? ??? ?? ??? ????"	TRUE
3973	????? ??? ?????? ???? ???????? ?? ??? ?? ?? ?? ?? ????? ??? ??????? ?? ???? ??? ???	TRUE
3974	????? ??? 30 ???? ?? ????? ???? ????? ???? ?????? ????? ?? ??? ????? ???? ???	TRUE
3975	?????? ????? ????? ?? ???????: ????? ????? ?? ???? ???? ?? ??? ????? ?? ???? ???? ??? ???	TRUE
3976	"?????: ?????? ?? ????? ?? ??? ?? ???? ?? ?? ?? ??? ?? ?? ???? ??? ?? ??? ????"	TRUE
3977	"AIIB? ???? ???? ?? ???? ????? ?? ???? ???? ??????? ???????? ?? ???? ????? ??? 1.5 ???? ???? ?? ?????? ???? ??? ??"	TRUE
3978	"????: ??? ???? ?? ????? ?? ??????? ?????? ?? ?????? ?? ???? ??? ???????? ?? ??????"	TRUE
3979	???????? ??? ?????? ?? ?? ????? ??? ???: ??????	TRUE
3980	??????? ??? ????? ??? ?? ?????? ?? ????? ?? ??? ??? ?? ?? ????? ?? ??? ????? ??? ??? ??? ????	TRUE
3981	"??? ???? 32 ???? ?? ???????? ?? ????? ?? ?????? ?? ???? ???? ?????? ?? ???? ?? ?? ?????? ??? ??? ?? ??? ???"	TRUE
3982	????? ????? ??????? ??? ?????? ????? ?? ?????? ?? ???? ???? ????? ?? ?? ??? ??? ????	TRUE
3983	?????? ?? 1984 ?? ?????? ?? ????? ??? ???? ?? ???? ???? ?? ?????? ?? ?????? ?? ???? ???	TRUE
3984	"?????? ?? ??? ???? ?????? ?? ???? ??????"	TRUE
3985	"20 ??? ???? ???? ?? ??? ????? ???????? ???? 6 ?? ???? ?????? ?? ?????? ??? ??? ??? ?? ???? ????? ???"	TRUE
3986	?????: ???? ?? ???? ?? ??? ?? ?? ?? ????? ?? ????	TRUE
3987	???? ?? ???? ??? ??? ?? ?? ?? ???? ?? ???? ??? ?? ??? ?? ??? ????	TRUE
3988	?????? ?? ???? ????? ???? ???? ?? ????? ?? ?????? ??? ??? ????	TRUE
3989	"?????? ????? ?? ???????: 59,88,822 ????????? ?? ????? ???????? ?? ??? ???? ?? ??? ??? ?? 85.81 ???? ?????"	TRUE
3990	"??????: ’?? ??? ??? ??‘ ?? ??? ???? ?? ??? ??? ?? ???? ??? ?? ????? ???"	TRUE
3991	"??? ?? ?? ???? ?? ???? ?? ?? ???????? ??? ?????????? ?? ???? ????? ??? ?? ?? ??? ?? ?????? ???? ???? ???? ??? ????? ????"	TRUE
3992	"?????: ??? ??? ???? ????? ?? ????? ??????? ?? ???? ??? ???? ??? ????"	TRUE
3993	?????: ???? ???? ??? ?????? ???	TRUE
3994	????? ??? ??? ??? ?? ??? ??????? ????? ?? ?????? ?? ?????? ??? ????? ??? ???	TRUE
3995	"CoVID-19 ?????? ?? ???????: ????? ????? ????? ????????? ????? ?? ?? ?????? ???????? ?? ?????? ?? ??? ???? ???? ?? ??? ???"	TRUE
3996	?????? ?? ?? ?????? ???????? ?? ?? ?? ?? ?? ?? ??? ????? ??? ????? ?? ?? ??? ???? ?? ????	TRUE
3997	?? ??? ?? ?? ???? ??? ??? ????????? ?? ?????? ????	TRUE
3998	"???? ?? ??? ?? ??????? ???? ?? 3 ???? ???? ?? ??? ???? ?????? ??? ??"	TRUE
3999	????? ????? ??????? ?? ????????? ?? ??? ???? ?? ?? ?? ???? ???? ?? ??? ??? ?? ??? ?? ??????? ?? ?????? ??????? ?????	TRUE
4000	???????? ??? ???? ????? ??: MEA ???? ????????? ?? ??????? ?? ??????? ?? ????? ???? ??	TRUE
4001	????? ??? ????? ?? ???? ?? ??????? ???? ??? ?? ?????? ??? ?? ?? ??? ?? ??????	TRUE
4002	?????: ????? ?????? ?? ???? ??? ???? ???? ?? ??? ?? ??? ??? ?? ?? '????? ?????' ?? ???? ??? ??????? ???? ??? ???? ??????	TRUE
4003	"?????? ??? ??? ???? ???? ?????? ?? ????? ?? ????? ?? ?????? ?????? ???? ?? ???? ?? ????? ?? ????? ????"	TRUE
4004	"???? ?? ???????? ???????? ?? ??? ??? ????? ?? ???? ???? ??? ????? ?? ???? ????"	TRUE
4005	?? ?? ??? ?? ???? ?????? ????? ???? ???? ?? ??? ??? ???? ???? ????	TRUE
4006	????? ????? ?? ???? ???? ???? ?? ?????? ?? ?? ??? ???? ?? ????? ???? ???	TRUE
4007	"IAS ???? ?? ??? ?? 5 ??? ???? ??????? ?? ???? ?? ????? ???? ?????? ???? ?????? ??? ???? ?? ????? ??? ?????"	TRUE
4008	???? ????????: ?? ?? ?? ?? ???? ????? ??? 42 ????????? ?? ???	TRUE
4009	?????? ????? ?? ???? ???????? ?? ??? ????? ??? ????? ????? ?? ????? ??? ??? ????	TRUE
4010	"???? ????? ?? ???? ???? ????? ??? ???? ????? ???? ???????? ???????? ?? ????? ??? ????"	TRUE
4011	????? ????? ?? ??????? ??? ???????? ???? ?? ????? ??? ??????? ?? ? ??? ?? ????? ?? ???? ??? ??? ??? ??: ??????	TRUE
4012	"?????? ??? ?????? ?? ?????? ?? ???? ???? ?????? ????? ??? ??????? ?? ?????? ?????? ???? ????? ????"	TRUE
4013	??? ?????? ?? ???? ??? ?? ?????? ???? ?????? ??: ??? ???? HP ??? ????????? ????????? ?? ????? ????? ?? 82? ????? ??	TRUE
4014	"????????? ??? ????? 19 ?? ?? ???? ????? ??? ?????? ??? ??? ?? ??? ????"	TRUE
4015	????? ???? ???????? ????? ?? ????? ??? ?????? ?? ??????? ?? ????? ?? ????	TRUE
4016	"?????? ??? ??? ??? ??????? ?? ??? ?????? ??????? ??? ??? ??? ??????? ??? ?? ???"	TRUE
4017	"?????? ??? ????? ?? ???? ?? ?? ?? ?? ?? ???? ?? ?????? ?? ??? ?? ?? ??? ??? ???? ???? ?? ??? ?? ???? ????? ?? ???"	TRUE
4018	"????: ???? ????? ?????? ?? ????? ??? ??? ??? ?? ???? ????? ????? ?? ???? ?????? ????"	TRUE
4019	??????? ?? ????? ??? ??????? ?? ???? ?? ????? ?? ????? ????? ???? ??? ???? ??? ?? ???? ???? ?? ????? ????	TRUE
4020	"???? ???? ????? ???? ??? ???? ????? ???? ???? ??????? ??? ???? ??????? ??? ????"	TRUE
4021	???? ????? ???? ???? ??? ??? ?? ?? ????? ??? ???? ?? ??? ???? ?? ??? ??? ????	TRUE
4022	"???????? ???? ?? ???? ??????? ????????"	TRUE
4023	?? ??? ??????? ???? ?? ???? ?? ?? ?????? ?? ????? ? ???? ??? ?????? ?? ???? ???? ?? ???? ????	TRUE
4024	???? ????? ?? ???? ??? ??? ??????? ??????? ?? ???????? ?? ??? ??????? ?? ????? ???	TRUE
4025	???? ????? ??? ?? ????: ???????? ??????? ?????? ?? ?????? ???? ?? ????? ???	TRUE
4026	"????? ?? ???? ????? ???? ?? ????? ???? ???? ????? ?????? ?? ???? ????? ???? ??? ????"	TRUE
4027	"???? ???? ????? ???? ????? ??? ??? ?? ????? ????? ??? ???? ??? ??: ????? ??????"	TRUE
4028	"????? ?? ???? ?? ???? ???? ???? ??? ???? ??? ???? ?? ?????? ???? ??? ???? ??: ????? ??? ????"	TRUE
4029	?????? ?? ??? ??? ?? ??? ???????? ?? ??????? ?? ????? ???? ?? ???? ???? ????	TRUE
4030	"?????? ???: ??????? ???? ???? ???? ??? ?? ????? ???? ????? ????? ?????? ???? ????"	TRUE
4031	"?? ?? ?? ??? ?? ?? ????? ?? ???? ??? ?? ???: ?????? ?? ???? ?? ?????? ?? ??? ?? ?? ????? ??????? ?? ?? ??? ??????? ?? ?????? ???"	TRUE
4032	"??? ??? ?? ?? ??? ?????? ???? ???? ?? ?????? ??? ?? ?? ????? ???"	TRUE
4033	"????? ?? ???? ?? ????? ????? ????? ?? ???? ???? ?? ??? ????? ??? ?? ?????? ????? ???"	TRUE
4034	"???? ?????? ''??? ???? ?????'' ?? ???? ???? ??? ?????? ?? ??? ????? ??????: ?? ?? ?? ??? ??? ??"	TRUE
4035	?????? ????? ?? ?? ????? ?? ?????: ???? ????? 75 ???? ???? ?? ??!	TRUE
4036	?????? ???????????? ?? ????? ????? ?? ??? ??? ????? ???????? ?????? ???? ??? ???	TRUE
4037	??? ??? ???? ??? ??? ?? ?? ???? ???? ??????: ??? ?? ??? ?? ?????? ???????	TRUE
4038	?????? ??????? ?? ??? ????? ?? ????: ???? ??? 5000 ?? ????? ????? ??????? ????? ??	TRUE
4039	????? ??? ?? ???? ??????: ??????? ?? ?????? ?? ????? ????	TRUE
4040	??? ?? ??? 41 ????? ???? ?? ??????? ??? ????? ?? ????: ??? ??? ?? ?? ?????	TRUE
4041	"?????? ???: ???? ???? ???? ??? ??? ?? ??? ?? ?? ?????? ?????? ?? ?????? ??? ?? ?? ?? ???? ?? ??? ????? ??? ???? ?? ???? ??? ????"	TRUE
4042	????? ????? ?? ??????? ???? ??? ???? ?? ???? ??? ?????? ?? ???? ??? ?? ?? 2 ?? ?????? ?? ????	TRUE
4043	???? ????? ?? ????? ???? ?? ??? ?? ???? ?? ???? 243 ????? ?? ?????? ???? ???	TRUE
4044	"????? ?? ??????? ??? ????? ?? ????? ?????? ?? ??????? ??????? ???? ??? ????"	TRUE
4045	"????? ???? ???? ?? ??? ?? ???? ???????? ?? ???? ?? ?? ?? ???? ???? ?? ?????? ??????"	TRUE
4046	VHP ????? ??? ??? ???? ?? ????? ?? ??? ?? ?????? ???? ???? ?? ??? ????? ??? ???	TRUE
4047	"????? ?? ?????? ?????? ?? ???? ????? ????? 5.0 ?? ???? ?? ???????? ???? ?? ??? ?????? ?? ????? ?? ????? ???? ??"	TRUE
4048	"???? ???????? 2020: ???? ?????? ?? ???? ?? ????? ??? ‰Û÷???? ????‰Ûª ?????? ?? ??? ????? ???? ??"	TRUE
4049	"???? ?????? ?????? ???? ????? ?? ?????? ??????"	TRUE
4050	???????: ?? ?? ?? ?? ???? ??? ?? ???? ?? ??? ?????? ?? ????? ???? ?? ???? ???	TRUE
4051	?? ???? ?? ?????? ?? ???? ????? ?? ??? ???? ???? ??? ???? ???: ?? ??? ????	TRUE
4052	???????? ????? ?? ?????????? ?? ??? ????? ???? ???? ??? ?? ?????? ?????? ?? ??? ???? ????	TRUE
4053	"???? ????????: ?????? ?? ????? ?????? ?? ????? ?? ????? ?? ????? ???? ??????? 70 ????? ?? ??? ??"	TRUE
4054	????? ??????? ??? ???????? ?? ????? ????? ?? ??? ?? ???? ??????? ?? ???? ???? ?? ??? ???? ???: ?? ??? ????	TRUE
4055	?????: ????? ????? ?? 8 ???? ??? ?? ???? ??? ???	TRUE
4056	????? ?????? ?? ???? ??????: ???? ??? ???? ?? ????	TRUE
4057	?????? ????? ?? ???? ??? ?? ????? ???? ???? ??? ?? 11 ???? ??? ???? ?? ??? ??? ?? ??? ??? ????	TRUE
4058	"??? ?? ?? ?? ???? ???? ??? ???? ?? ???? ?? ?? ??? ?? ??????? ?? ??? ?? ??? ???? ?? ????? ????"	TRUE
4059	"?????? ???? ??? ???: ?? ?? ?? ???? ???? ????? ?? ??? ?? ?? ???? ???? ?????? ??? ?????? ???????? ?? ????? ???? ?? ???"	TRUE
4060	?????? ??? ???: ??? ?? 11 ?? ??? ??? ??? ??? ?? ?????? ?? ????? ???? ????	TRUE
4061	"?????????: ???? ?? ???? ??? ??? ??? ?????? ???? ?? 7,000 ?????? ???? ????? 6 ?????? ??? ????? ??? ?? 883 ?????"	TRUE
4062	?????: ?? ???? ???? ??? ???? ???? ?? ??????? ????? ???? ?? ?????? ???	TRUE
4063	?????? ???? ???: ?? ??? ?????? ?? ??? ??? ?? ????? ??????? ?? ????? ??? ?? ???? ?? ????? ??: ????	TRUE
4064	"??? ?? ??? ?? ?? ?????? ???????? ?? ?????? ??? ???? ???? ?? ??? ??? ???? ?? ?? ???? ????? ?? ???? ???"	TRUE
4065	?????? ?????? ?? ????? ???? ????? ?? ?????? ?? ?????? ?????? ????: ????? ??????	TRUE
4066	??? ??? ?? ?? ????? ??? ?? ??? ??? ?? ?????? ?? ??? ??? ???? ??? ???? ???	TRUE
4067	??? ?? ?? ?? ?? ?????: 2019 ??? ????? ?? ?????? ??? ????? ??? ???? ??? ?? ??? ?? ???	TRUE
4068	????? ?? ??? ????? ???? ?? ???? ????? ???? ?? ??? ???? ?????	TRUE
4069	"????? ?????? ?? ?????: ?????? ??? ????? ?????? ?? ??? ????? ????? ???? ?? ???? ?? ?? ??????? ???? ?? ????? ??? ??? ???? ?? ????? ???"	TRUE
4070	????? ??? ?????? ?? ??? ?? 10 ??? ???: ???? ????? ?????	TRUE
4071	"????? ?? ?? ?? ???? ????: ??SC ?? ????? ?? ????? ??? ?? ???? ????? ?? ??????? ?? ?? ?? ????"	TRUE
4072	"???? ????????: ???? ?????? ?? ???? ??? ?? ??????? ??? ?? ?? ??? ??????? ??????? ?????"	TRUE
4073	????? ?? ?? ?? ?????? ???? ???? 6 ???? ??????? ?? NREGA ?? ????? ??????	TRUE
4074	"???? ????????: ???? ????? ?? ??????? '??????' ?? ???? ?? ?? ?? ??????? ?? 60 ?? ????? ????? ???? ?? ???? ????"	TRUE
4075	"?????? ????? ?? ????? ???? ??? ???? ???? ?? ?? 1 ???? ?? ??? ?? ??????? ?? ??????? ???"	TRUE
4076	"??????: ???? ?????? ?? ?????? ???? ?? ???? INLD 6 ?????? ?? 14 ????? ??? ?????? ??? ???"	TRUE
4077	"?????? ?? ???? ?? ?? ??????? ???? ?? ????? ?? ??? ??????? ?? ??? ??? ???????? ?? ??? ????"	TRUE
4078	"???? ?? ????? 19 ?? ??????? ??? ????? ???? ?????? ?? 5 ?? ????? ????? ?? ??? ???? ?? ?????? ??? ???"	TRUE
4079	???? ??? ?????? ?????? ?? ?? ?? ?? ?? ?? ????? ?????? ?????? ????? ??? ????	TRUE
4080	"?????? ????? ?? ????? ???? ????? ???? ?? ????? ????? ?????? ?? ????? ?? ?? ?????? ?? ????? ?? ???? ??? ???? ???? ????"	TRUE
4081	??????? ?? ????? ???? ??? ?? ???? ???? ?? ?????? ???? ???? ??? ???	TRUE
4082	"????? ????? ??? ?????? ???? ?? ???? 3 ????? ?? ??????? ???? ???? ?????? ?? ???? ????"	TRUE
4083	????? ???? ?? ?????? ?? ????? ?????? ?? ???? ????? ?????? ???? ?? ??? ????: ???? ??????	TRUE
4084	????? ?? ???: ???? ??? ???? ?? ?? ?? ??? ?? ????? ?????? ??? ?? ??? ?? ???? ???? ?? ???	TRUE
4085	?????? ???: ????? ???? ?? ???? ??????? ?? ??? ?? ???? ?????? ??? ???? ???? ???????	TRUE
4086	"????? ???? ??????: ??????? ???? ??? ???? ???? ???? 32 ?? ???? ????? ?? ??? ???? ????"	TRUE
4087	"100 ???? ????? ??? ??? ??? ????? ?? ????? ?? ??? ????? ?????? ????? ???"	TRUE
4088	?????? ?? ????? ?????? ?? ???? ???? ?? ??? ?????? ?? ?? ??? ????	TRUE
4089	"???? ????????: ????? ?? ??? ???? ?? ??? ?? ???? ?? ????? ???? ????? ??? ???? ??????"	TRUE
4090	"???? ???? ????? ??? ????? ?? ????? ??? ?? ??? ??? ????? ?? ??? ????? ?? ???? ???? ????"	TRUE
4091	????? ???? ???: ??????? ?? ???? ???? ?? ??? ????? ?????: ???? ????? ????	TRUE
4092	"????? ???? ??? ?? ?????: ????? ?? ?? 2015 ?? ????? ?? ????? ??? 3 ?????"	TRUE
